"dataid","renovated_since_last_survey","foundation_pier_beam","foundation_slab","house_built_year","total_square_footage","total_square_footage_covered_by_hvac","home_attached_other_building","num_of_floors","num_of_bedrooms","num_of_bathrooms","any_major_energy_upgrade","renovated_year","renovation_desc","retrofits","describe_upgrades","hvac_central_air_gas_furnace","hvac_central_air_electric_heating","heat_pump_split","hvac_geothermal_heat_pump","hvac_window_unit_ac","hvac_ductless_minisplit","no_hvac","hvac_dont_know","ac_compressor_num","temp_setting_weekday_workday_sumr","temp_setting_weekday_morning_sumr","temp_setting_weekday_evening_sumr","temp_setting_weekday_sleeping_hr_sumr","temp_setting_weekend_daylight_sumr","temp_setting_weekday_workday_wintr","temp_setting_weekday_morning_wintr","temp_setting_weekday_evening_wintr","temp_setting_sleeping_hr_wintr","temp_setting_weekend_daylight_wintr","thermostat_brand","thermostat_is_programmable","thermostat_programming_level","any_annual_ac_svc","electronic_device_cable_box_number","electronic_device_dvr_number","electronic_device_router_number","electronic_device_gaming_sys_number","other_electronic_device_freq_used","spend_time_at_home_none","spend_time_at_home_monday","spend_time_at_home_tuesday","spend_time_at_home_wednesday","spend_time_at_home_thursday","spend_time_at_home_friday","know_about_utility_rate","utility_rate_amount","can_negotiate_utility_rate","when_last_negotiated_utility_rate","ethnicity_asian_pacific_islander","ethnicity_black_african_american","ethnicity_caucasian","ethnicity_hispanic_latino","ethnicity_native_american_or_alaska_native","ethnicity_other","ethnicity_declined_to_respond","housemate1_ethnicity_asian_pacific_islander","housemate2_ethnicity_asian_pacific_islander","housemate3_ethnicity_asian_pacific_islander","housemate1_ethnicity_black_african_american","housemate2_ethnicity_black_african_american","housemate3_ethnicity_black_african_american","housemate1_ethnicity_caucasian","housemate2_ethnicity_caucasian","housemate3_ethnicity_caucasian","housemate1_ethnicity_hispanic_latino","housemate2_ethnicity_hispanic_latino","housemate3_ethnicity_hispanic_latino","housemate1_ethnicity_native_american_or_alaska_native","housemate2_ethnicity_native_american_or_alaska_native","housemate3_ethnicity_native_american_or_alaska_native","housemate1_ethnicity_other","housemate2_ethnicity_other","housemate3_ethnicity_other","housemate1_ethnicity_declined_to_respond","housemate2_ethnicity_declined_to_respond","housemate3_ethnicity_declined_to_respond","residents_under_5","residents_6_to_12","residents_13_to_18","residents_19_to_24","residents_25_to_34","residents_35_to_49","residents_50_to_64","residents_65_and_older","education_level","total_annual_income","gender","housemate1_gender_male","housemate2_gender_male","housemate3_gender_male","housemate1_gender_female","housemate2_gender_female","housemate3_gender_female","housemate1_gender_trans","housemate2_gender_trans","housemate3_gender_trans","housemate1_gender_other","housemate2_gender_other","housemate3_gender_other","housemate1_gender_no_comment","housemate2_gender_no_comment","housemate3_gender_no_comment","describe_sexual_orientation","housemate1_sexual_orientation_lgbtq","housemate2_sexual_orientation_lgbtq","housemate3_sexual_orientation_lgbtq","housemate1_sexual_orientation_hetero","housemate2_sexual_orientation_hetero","housemate3_sexual_orientation_hetero","housemate1_sexual_orientation_spectrum","housemate2_sexual_orientation_spectrum","housemate3_sexual_orientation_spectrum","housemate1_sexual_orientation_other","housemate2_sexual_orientation_other","housemate3_sexual_orientation_other","housemate1_sexual_orientation_no_comment","housemate2_sexual_orientation_no_comment","housemate3_sexual_orientation_no_comment","pv_system_own","pv_system_size","pv_system_size_facing_south","pv_system_size_facing_south_west","pv_system_size_facing_west","pv_system_size_facing_east","pv_system_size_facing_south_east","pv_system_reason","pv_system_satisfied","pv_system_features_liked","pv_system_features_like_to_improve","pv_system_questions_asked","pv_system_surprising_features","pv_neg_factors_too_expensive","pv_neg_factors_uncertainty","pv_neg_factors_ugly","pv_neg_factors_home_resale_value_concerns","pv_neg_factors_roof_has_too_much_shade","pv_neg_factors_not_home_owner","pv_neg_factors_none","pv_neg_factors_other","pv_pos_factors_independence","pv_pos_factors_no_emissions","pv_pos_rate_increase_protection","pv_pos_factors_other","pv_pos_factors_none","any_energy_storage_system","make_model_energy_storage_system","energy_storage_system_capacity_kwh","energy_storage_system_installed_time","energy_storage_system_rebate","energy_storage_system_rebate_yes","energy_storage_system_buying_reason","energy_storage_system_use_solar_power","energy_storage_system_use_and_sell_solar_power","energy_storage_system_no_grid_usage","energy_storage_system_research_project","energy_storage_system_wanted_to_buy","any_electric_vehicle","number_of_vehicles_you_have","ev1_make","ev2_make","ev3_make","ev1_model","ev2_model","ev3_model","ev1_year","ev2_year","ev3_year","ev1_purchased_or_leased","ev2_purchased_or_leased","ev3_purchased_or_leased","charging_station_type_at_home","ev1_avg_monthly_charging_home","ev2_avg_monthly_charging_home","ev3_avg_monthly_charging_home","ev1_avg_monthly_charging_work","ev2_avg_monthly_charging_work","ev3_avg_monthly_charging_work","ev1_avg_monthly_charging_public_station","ev2_avg_monthly_charging_public_station","ev3_avg_monthly_charging_public_station","ev1_public_charging_seek_intentionally","ev2_public_charging_seek_intentionally","ev3_public_charging_seek_intentionally","ev_buy_or_lease_again","ev_buy_or_lease_again_reason","ev_not_buy_or_lease_again_reason","ev_not_buy_range_not_enough","ev_not_buy_expensive","ev_not_buy_not_good_buying_option","ev_not_buy_no_charging_place","ev_not_buy_other_reason1","ev_not_buy_other_reason2","car_range_for_family_needs","yard_size","any_irrigation_system","how_often_irrigation_sys_used","how_long_irrigation_sys_run_1","how_long_irrigation_sys_run_2","irrigation_sys_cover_entire_yard","how_much_yard_area_covered_by_irrigation_sys","any_major_water_leak","how_long_leak_lasted","how_long_to_get_leak_fixed","water_wasted_from_leak","leak_area_1","leak_area_2"
"7820",This is my first survey for Pecan Street (or firs survey at new house),,Slab,"1907","2500","2500",Detached,"2","3","3",Yes,"2016","Kitchen remodel in 2016; an EE firm came in 2007 and sealed a bunch of ducts, etc.",No,,Split system with gas furnace,,,,,,No air conditioning,,,,,,,,"60","70","70","68","68",Nest,Yes,Easy,,None,None,"1","1",iMac,none,,,,,,Other - Write In,"27 cents",No,,,,Caucasian,,,,,,,,,,,Housemate 1,Housemate 2,Housemate 3,,,,,,,,,,,,,,,"2",,,,,,Postgraduate degree,"$300,000 - $1,000,000",Female,,Housemate 2,Housemate 3,Housemate 1,,,,,,,,,,,,Hetero,,,,Housemate 1,Housemate 2,Housemate 3,,,,,,,,,,No,,,,,,,,,,,,,,,,,Roof has too much shade,,,other,,,,,None,No,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Better for the environment.,,The range is not long enough,,,,,,"300 miles","2500",Yes, Twice a week,Other - Write In,"5-10 minutes",Yes,,No,,,,,
"7940",No,,,,,,,,,,,,,,,Split system with gas furnace,,,,,,,,"1","78","78","78","78","78","72","72","72","68","72",Honeywell,Yes,Moderately difficult,Yes,"1","1","1","1",Fridge,,Monday,Tuesday,Wednesday,Thursday,Friday,No,,I don't know,,,,Caucasian,,,,,,Housemate 2,,,,,Housemate 1,,,,,,,,,,,,,,,,,"1","1",,"1","1",,Postgraduate degree,"$75,000 - $99,999",Male,,,,Housemate 1,Housemate 2,,,,,,,,,,,Hetero,,,,Housemate 1,Housemate 2,,,,,,,,,,,Yes,"6",,,,,,subsidy,Very,energy savings,,what's your electricity bill?,,,,,,,,,,,Emission-free electricity,,,,No,,,,,,,,,,,,Yes,Option 2,Nissan,,,Leaf,,,"2014",,,Purchase,,,Level 2 charging station,"100%",,,"0%",,,"0%",,,"0%",,,Yes,,,,,,,,,,"180",Yes,,Other - Write In,I never use it.,Yes,,No,,,,,
"7989",Yes,,,,,,,,,,,,,,,Split system with gas furnace,,,,,,,,"1","84","78","78","76","80","60","68","68","60","68",Carrier Infinity,Yes,Moderately difficult,Yes,None,None,"1",None,Laptop computer for working at home when I'm in town.,,,Tuesday,,Thursday,Friday,Other - Write In,"0.05832",No,,,,,,Native American/Alaska Native,,,,,,,,,Housemate 1,,,,,,,Housemate 2,Housemate 3,,,,,,,"2","1",,,,"2",,,Postgraduate degree,"$150,000 - $299,000",Male,,Housemate 2,Housemate 3,Housemate 1,,,,,,,,,,,,Don't want to comment,,,,,,,,,,,,,Housemate 1,Housemate 2,Housemate 3,Yes,"6.24",,"6.24",,,,Wanted to move away from the city utility dependence on fossil fuels.  Was paying extra to support wind before solar came down in price.,Somewhat satisfied,Free energy from the sun without pollution.  Panels shade the roof in summer.,"City utility sets the reimbursement rate for solar, so my actual savings varies.  City has added more fees to offset my solar savings.  Next installation I'll install without a city rebate so the energy is mine.",How much did it cost?  What are your utility bills like?,That most locations in Texas have net billing for local energy production.,,,,,,,,,Independence from the utility,Emission-free electricity,Protection against future utility rate increases,,,No,,,,,,,,,,,,Yes,Option 1,Tesla,,,X,,,"2018",,,Purchase,,,Level 2 charging station,"70%",,,"0%",,,"0%",,,"30%",,,Yes,So many reasons.  Performance of EV is incredible compared to gas vehicles.  It's wonderful to not have a gas smell in my garage.  Maintenance on the vehicle is almost eliminated.  Not to mention no more dinosaurs have to die for me to get around (that's a joke BTW).  Not polluting using fossil fuel is a big benefit for me personally.,,,,,,,,,"7074",No,,,,,,No,,,,,
"7999",No,,,,,,,,,,,,,,,Split system with gas furnace,,,,Window unit,,,,"2","On, but no temperature control","On, but no temperature control","On, but no temperature control","On, but no temperature control","On, but no temperature control","70","70","70","69",,Emerson,No,Haven't tried,No,"2","1","1",None,heat lamp for cats in cellar 3 CFL plant lights on 12 hrs/day,,Monday,Tuesday,Wednesday,Thursday,Friday,No,,No,,,,Caucasian,,,,,,,,,,,Housemate 1,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","1",Postgraduate degree,"$50,000 - $74,999",Male,,,,Housemate 1,,,,,,,,,,,,Hetero,,,,Housemate 1,,,,,,,,,,,,Yes,"3.5","3.5  system is flat",,,,,lower utility costs,Very,maintenance free,none,no one has asked,n/a,,,,,,,,,,Emission-free electricity,Protection against future utility rate increases,,,No,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,cost,The range is not long enough,Too expensive,,,,,"500 miles","less than 1,000",,,,,,,No,,,,,
"8013",No,,,,,,,,,,,,,,,Split system with gas furnace,,,,,,,,"1","78","78","78","76","78","68","68","68","62","68",Nest,Yes,Easy,Yes,,,"1","1",air purifier ceiling lights in main room,,Monday,Tuesday,Wednesday,Thursday,Friday,No,,No,,,,Caucasian,,,,,,,,,,,Housemate 1,,,,,,,,,,,,,,,,,,,,,,"2",Postgraduate degree,"$75,000 - $99,999",Male,Housemate 1,,,,,,,,,,,,,,,Hetero,,,,Housemate 1,,,,,,,,,,,,Yes,"2.88",,,,"2.88",,climate change,Very,Virtually maintenance free,Better efficiency,Cost Payback,,,,,,,,,,,Emission-free electricity,,,,No,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,"1.  Charging availability 2.  Range",The range is not long enough,Too expensive,,,,,"200 miles.","1800 sqft",Yes, Weekly,I don't know,,Yes,,No,,,,,
"8046",No,,,,,,,,,,,,,,,Split system with gas furnace,,,,,,,,"1","78","78","78","78","78","70","70","70","64","70",Honeywell,Yes,Easy,Yes,None,"1","1",,"1 table lamp in the family room",,Monday,Tuesday,Wednesday,Thursday,Friday,Other - Write In,",11",Yes,Time of Use - 2016-2019,,,Caucasian,,,,,,,,,,,Housemate 1,,,,,,,,,,,,,,,,,,,,,,"2",Postgraduate degree,"$75,000 - $99,999",Male,,,,Housemate 1,,,,,,,,,,,,Hetero,,,,Housemate 1,,,,,,,,,,,,Yes,,"4.6 KW DC",,"5.0 KW DC",,,"To totally take care of energy consumption for my home, pool, and Tesla Model S.",Very,Minimal maintenance.  $700+ dollar credit at Austin Energy,Should have considered micro inverters,"Cost, power production, does it take care of 100% of energy needs",Zero electricity cost since 2013,,,,,,,,,,Emission-free electricity,Protection against future utility rate increases,,,No,,,,,,,,,,,,Yes,Option 1,Tesla,,,Model S,,,"2016",,,Purchase,,,Level 2 charging station,"100%",,,"0%",,,"0%",,,"0%",,,Yes,"If I need to replace my Tesla Model S, I will purchase another one.",,,,,,,,,"10,000",No,,,,,,No,,,,,
"8142",This is my first survey for Pecan Street (or firs survey at new house),Pier and beam,Slab,"1993","3450","3450",Detached,"3","4","3",Yes,"2006","1. Replaced shingle roof with hyper-efficient IR reflective white metal roof with extra venting 2. Added .5kW PV 3. Installed same IR-reflective material on west side of house.",Yes,Upgraded west-facing windows to low-E,Split system with gas furnace,,,,,,,,"2","80","80","80","78","80","66","68","66","60","66","1-EcoBee, 1-Carrier Infinity",Yes,Easy,No,"1",None,"1",None,"10TB server, several Sonos Speakers",,Monday,Tuesday,Wednesday,Thursday,Friday,Other - Write In,AUstin Energy varies with usage tier,No,,,,,,,,Decline to Respond,,,,,,,,,,,,,,,,,,,Housemate 1,,,,,,,,,"1","1",Postgraduate degree,"$150,000 - $299,000",Male,,,,Housemate 1,,,,,,,,,,,,Hetero,,,,Housemate 1,,,,,,,,,,,,Yes,"3.5","3.5",,,,,"already had perfect roof orientation, wanted to make electrons for EV and domestic use",Very,Absolutely no problems with it.,SMA stopped supporting the Wifi system used by my Sunny Boy inverter to report its production,How long to pay for itself? Any problems?,Trouble-free,,,,,,,,,,Emission-free electricity,,,,No,,,,,,,,,,,,Yes,Option 1,Tesla,,,Model S,,,"2012",,,Purchase,,,Level 2 charging station,"100%",,,,,,,,,,,,Yes,When I replace the Model S I'll buy another EV,,,,,,,,,"14550",Yes, As needed,"30 minutes",,Yes,,No,,,,,
"8162",This is my first survey for Pecan Street (or firs survey at new house),Pier and beam,,"1850","3800","3800",Detached,"2","5","3",Yes,"2008","In 2008 Snug Planet added insulation to the attic, and to some of the walls. In 2013, they insulated the basement walls and pipes, and added a vapor barrier in the crawl space. In 2016, they put in a hybrid hot water heater.",Yes,"Starting in 1990 and ending in 2005, we gradually had the whole house resided and replacement windows put in. ",Split system with gas furnace,,,,,Mini-split system,,,"2","80","80","76","76","76","62","66","66","62","66","Honeywell, Nordyne",No,Easy,No,"2","1","1",None,,,,Tuesday,,Thursday,,Other - Write In,,I don't know,,,,Caucasian,,,,,,,,,,,Housemate 1,Housemate 2,Housemate 3,,,,,,,,,,,,,,,,,"2",,"1","1",Postgraduate degree,"$50,000 - $74,999",Female,,,Housemate 3,Housemate 1,Housemate 2,,,,,,,,,,,LGBTQI,Housemate 1,,,,Housemate 2,Housemate 3,,,,,,,,,,Yes,"8","8","0","0","0","0",We wanted to reduce our reliance on fossil fuel generated energy using renewable energy.,Very,,,,,,,,,,,,,,Emission-free electricity,Protection against future utility rate increases,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,We like the idea of getting off of fossil fuels and with solar we can generate our own electricty.,,,,,,,,,"1000",No,,,,,,No,,,,,
"8198",No,,,,,,,,,,,,,,,Split system with gas furnace,,,,,,,,"1","76","72","72","74","74","65","68","66","67","66",Austin Energy provided,Yes,Easy,No,None,None,"1",None,"Two Sonos1 speakers, refrigerator",none,,,,,,No,,No,,,,Caucasian,,,,,,,,,,,Housemate 1,,,,,,,,,,,,,,,"2",,,,,,,,Postgraduate degree,"$75,000 - $99,999",Male,,,,Housemate 1,,,,,,,,,,,,Hetero,,,,Housemate 1,,,,,,,,,,,,No,,,,,,,,,,,,,Too expensive,,,,,,,,Independence from the utility,Emission-free electricity,,,,No,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,quite burning fossils fuels,,The range is not long enough,Too expensive,,,,,"300-400","5000",No,,,,,,Yes,less than a day,about a week,don't know,An underground pipe was broken or cracked,
"8204",This is my first survey for Pecan Street (or firs survey at new house),,Slab,"2004","2800","2800",Detached,"1","4","3",No,,,No,,Split system with gas furnace,,,,,,,,"2","79","79","79","79","79","69","69","69","69","69",Honeywell,No,Easy,Yes,,,"1",,radio and computer and kitchen light,,Monday,Tuesday,Wednesday,Thursday,Friday,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,"28000 SF",Yes, Weekly,I don't know,,No,aprx 2/3,No,,,,,
"8236",No,,,,,,,,,,,,,,,Split system with gas furnace,,,,,,,,"1","85","79","78","79","79","62","70","70","67","70",Honeywell,Yes,Moderately difficult,Yes,None,None,"1","1",Refrigerator ,none,,,,,,No,,No,,,,Caucasian,,,,,,,,,,,Housemate 1,Housemate 2,Housemate 3,,,,,,,,,,,,,,"2",,,,"2",,,Postgraduate degree,"$150,000 - $299,000",Male,Housemate 1,,,Housemate 1,Housemate 2,,,,,,,,,,,Hetero,,,,Housemate 1,,,,,,,,,,Housemate 2,Housemate 3,Yes,"6.25","4",,"2.25",,,Environmentalism & savings; moved to Austin knowing we'd need to run air conditioner constantly.,Very,Does its job,"Not looking forward to needing to uninstall & reinstall for roof repair/replacement (still a long way out for us).  Seems it should be as easy as unclipping from a receptacle, but get the impression it'll basically be a redo.",What's the price? Was it worth it?,Surprised how strong the affirmations are.,,,,,,,,,,Emission-free electricity,,,,No,,,,,,,,,,,,Yes,Option 1,Nissan,,,Leaf,,,"2015",,,Purchase,,,Level 2 charging station,"100%",,,"0%",,,"0%",,,"0%",,,Yes,,,,,,,,,,"600",Yes, As needed,"30 minutes",,Yes,,No,,,,,
"8243",No,,,,,,,,,,,,,,,Split system with gas furnace,,,,,,,,"1","75","75","75","75","75","68","68","68","64","68",Honeywell,Yes,Easy,No,None,None,"2","1","Weather station, several TVs, litter robot, 2 desktop computers, cabinet-top lights left on overnight, several night lights...in addition to refrigerator",,Monday,Tuesday,Wednesday,Thursday,Friday,Other - Write In,"10.5 cents per kwh...but we have solar",No,,,,Caucasian,,,,,,,,,,,Housemate 1,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","2",College graduate,,Female,Housemate 1,,,,,,,,,,,,,,,Hetero,,,,Housemate 1,,,,,,,,,,,,Yes,"6.1","6.1",,,,,"To avoid paying one more bill, to feel comfortable setting the A/C wherever we want, to enable monitoring of electricity use",Very,"The software, which allows us to see when we use energy and which specific appliances and/or circuits are consuming energy. We like not having to pay an electric bill. We like that the value of solar exceeds what we would be paying for electricity.","We dislike how dirty the panels get, and the reduction in output when it's hot outside.",How much money does it save? Is it worth getting a system? How long will it take before you break even?,That payoff period depends on the size of the system and how much energy is used.,,,,,,,,,Independence from the utility,,Protection against future utility rate increases,,,No,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,"They are impractical for any distance driving, overpriced relative to hybrids, and inconvenient.",,,,,,,,"1600",Yes, As needed,Other - Write In,hardly at all,Yes,,No,,,,,
"8277",This is my first survey for Pecan Street (or firs survey at new house),Pier and beam,,"1924","2090","1243",Detached,"2","4","2",Yes,"2018","In 2018, the home was significantly remodeled, including a second story addition of 847 sq ft and a kitchen remodel. The second story addition is very well insulated (and has good double-pane windows) and does not have a central heating or cooling system. The project also upgraded the thermal performance of the existing shell including insulating the front entrance area, replacing the front door, rebuilding the back of the house (modern construction with good insulation and double-pane windows), and insulating the crawlspace.   In 2005, the core part of the house that was not part of the 2018 remodel replaced windows with double pane, insulated walls, and insulated the attic.  The 2018 remodel also electrified the home. The gas forced air furnace serving the downstairs was replaced with an air handler. Heat is provided by a hot water coil drawing from a new combined space and water heating heat pump system. Gas range was replaced with electric ovens and an induction range. Gas water heating was eliminated. We already had a heat pump dryer. Level 2 EV charging and a solar array (sized for zero net energy) was added.  At this point, the entire home is electric, solarized, and has good efficiency characteristics.  Note that in question 3, you do not have an HVAC system that accurately describes what we have. We have a Sanden heat pump water heating system that creates water in a 120-gallon tank. This is not a split system: the evaporator and condenser are in one exterior unit. The system is not ductless: heat is transferred to an air handler through a coil that distributes heated air in ducts. The system is not two-way: it only provides heating. I will choose two-way heat pump slit system and no air conditioning as perhaps the best answer.  Note that in question 4, we do not have any air conditioner compressors. We have a heat pump that makes hot water.  I just didn't answer this one.  Note in question 47, I marked that I do not own a home energy storage system. But I do have storage for the energy used for space heating in our combined space and water heating system.",No,,,,Heat Pump,,,,No air conditioning,,,,,,,,"65","70","70","67","70",Nest E,Yes,Easy,No,None,None,"1",None,"Refrigerator, wifi-router is a mesh network with three plugged in nodes, there are several small internet hubs - perhaps 6 (for examle, Phillips Hue hub)",none,,,,,,Other - Write In,$0.19-$0.27 kWh - but are bills are close to zero with the solar,No,,,,Caucasian,,,,,,,,,,,Housemate 1,Housemate 2,Housemate 3,,,,,,,,,,,,,,"1","1",,,"1","1",,Postgraduate degree,"$300,000 - $1,000,000",Male,,Housemate 2,Housemate 3,Housemate 1,,,,,,,,,,,,Hetero,,,,Housemate 1,Housemate 2,Housemate 3,,,,,,,,,,Yes,"8","8",,,,,The goal was to be zero net energy (reduce carbon footprint).,Very,Works! Seems to be producing more than we use. The net metering program associated with our CCA (East Bay Community Energy) is good.,"Nothing really. I have had a little trouble accessing the monitoring on-line, but overall it is great.",Who installed it.,I haven't experienced any surprise.,,,,,,,,,Independence from the utility,Emission-free electricity,Protection against future utility rate increases,,,No,,,,,,,,,,,,Yes,Option 1,VW,,,e-Golf,,,"2016",,,Lease,,,Level 2 charging station,"100%",,,"0%",,,"0%",,,"0%",,,Yes,"The EV is great - clean, quiet, low-end torque, no transmission, almost no maintenance. I expect that batter range will increase which is the only issue.",,,,,,,,,"About 3,000 sq ft, we do hvae an automated irrigation system, but it is only for drip irrigation of water beds",No,,,,,,No,,,,,
"8282",Yes,,,,,,,,,,,,,,,Split system with gas furnace,,,,,,,,"1","81","78","78","75","78","68","68","68","68","68",Nest,Yes,Easy,Yes,"2","1","1",None,"2 LED lights",none,,,,,,Other - Write In,$0.11 kWh,No,,,,Caucasian,,,,,,,,,,,Housemate 1,,,,,,,,,,,,,,,,,,,,,"1","1",College graduate,"$150,000 - $299,000",Male,,,,Housemate 1,,,,,,,,,,,,Hetero,,,,Housemate 1,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,Roof has too much shade,,,,,Emission-free electricity,,,,No,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,"Environmental benefit, engineering",,,,,,Other - Write In,Waiting for more mfg options,,"12,000",Yes, Weekly,Other - Write In,"15 min per zone",No,one third,Yes,"6 months","2 weeks",don't know,An underground pipe was broken or cracked,
"8292",No,,,,,,,,,,,,,,,Split system with gas furnace,,,,Window unit,,,,"1","78","80","75","72","75","71","70","72","66","72",nest,Yes,Easy,Yes,None,None,"1",None,Air Filter,,,,,,Friday,No,,No,,,,Caucasian,,,,,,,,,,,Housemate 1,Housemate 2,,,,,,,,,,,,,,,,,,"1","2",,,Postgraduate degree,"$150,000 - $299,000",Male,,Housemate 2,,Housemate 1,,,,,,,,,,,,Don't want to comment,,,,,,,,,,,,,Housemate 1,Housemate 2,Housemate 3,No,,,,,,,,,,,,,,,,,,,,other,,Emission-free electricity,Protection against future utility rate increases,,,No,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,"I've considered getting one, but I would buy used and I'm concerned the cost of a replacement battery would be too high.",,,,,Other - Write In,"Pottential cost of battery, don't currently have soalr",,"1000",Yes, Daily,I don't know,,Yes,,No,,,,,
"8327",This is my first survey for Pecan Street (or firs survey at new house),Pier and beam,,"1906","1200","1200",Detached,"2","3","2",Yes,"2019","We used NY state funding for free weatherization upgrades. Spray foam covered the basement walls including crawl space under the kitchen. they also created an attic hatch foam seal (kinda like a submarine hatch that we can pop open when we need to get up there). Some duct sealing was done by them and some by me with mastic, and they gave us some LED light bulbs- you know- to show they care.",No,,Split system with gas furnace,,,,,,No air conditioning,,,,,,,,"66","67","65","60","67",dumb.. non programmable... not memorable,I don't have a programmable thermostat,,No,,,"1",,"refrigerator is always on. Laptop and cell phone chargers tend to be always on, plugged in. We leave lights on ALL the time, accidentally",,Monday,Tuesday,Wednesday,Thursday,Friday,Other - Write In,~$0.11/kwh,I don't know,,,,,,,,Decline to Respond,,,,,,,,,,,,,,,,,,,Housemate 1,Housemate 2,Housemate 3,"1","1",,,,"2",,,Postgraduate degree,,Other,,,,,,,,,,Housemate 1,,,,Housemate 2,Housemate 3,LGBTQI,,,,,,,,,,Housemate 1,,,,Housemate 2,Housemate 3,No,,,,,,,,,,,,,,,,,Roof has too much shade,,,,Independence from the utility,Emission-free electricity,,other,,No,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,new ones are too expensive and I am concerned that the older models that I might buy used would have a shitty battery that would need repair or replacement that I can't wrap my head around just yet.,The range is not long enough,Too expensive,,,,,"350","200",No,,,,,,No,,,,,
"8344",No,,,,,,,,,,,,,,,Split system with gas furnace,,,,,,,,"2","76","72","76","72","76","68","68","68","68","68",nest,Yes,Easy,No,None,None,"1","1","refrigerator, freezer, computer, security system.  other things are on all the time, I suppose, like Alexa dots and Sonos speakers and the printer...",,Monday,Tuesday,Wednesday,Thursday,Friday,No,,I don't know,,,,Caucasian,,,,,,,,,,,Housemate 1,,,,,,,,,,,,,,,"0","2","1","0","0","2","0","0",Postgraduate degree,"$150,000 - $299,000",Male,,,,Housemate 1,,,,,,,,,,,,Hetero,,,,Housemate 1,,,,,,,,,,,,No,,,,,,,,,,,,,Too expensive,,,,Roof has too much shade,,,,Independence from the utility,Emission-free electricity,Protection against future utility rate increases,other,,No,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,Travel long distances around Texas and worry about finding charging stations where I need them.,The range is not long enough,,,I don't have a place to charge it,,,"1000","21000",Yes, Weekly,"2 hours each time",,Yes,,No,,,,,
"8564",This is my first survey for Pecan Street (or firs survey at new house),,Slab,"1948","1576","0",Detached,"2","2","2",No,,,No,,,,,,,,No air conditioning,,,,,,,,,"64","64",,"64","not sure about manufacturer, thermostats rebranded by Warm Floors. Hydronic floor heating with 6 zones, of which typically 1 or 2 are used.",Yes,Easy,No,None,None,"3",None,refrigerator/freezer; some electronics on standby,,,,,,,Other - Write In,TOU E-6,I don't know,,,,Caucasian,,,,,,,,,,,Housemate 1,,,,,,,,,,,,,,,,,,,,,"2",,Postgraduate degree,"$100,000 - $149,999",Female,Housemate 1,,,,,,,,,,,,,,,Hetero,,,,Housemate 1,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,other,Independence from the utility,Emission-free electricity,,other,,No,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,carbon guilt; security of solar electric supply with future PV installation,,,,,,Other - Write In,"waiting for my old VW to die, then get extended range Model 3, maybe used",,"10,000",No,,,,,,No,,,,,
"8604",Yes,,,,,,,,,,,,,,,Split system with gas furnace,,,,,,,,"1","77","77","77","77","77","76","76","76","76","76",Nest,No,Haven't tried,Yes,"1",,"1",,Computer and printer are often left on throughout the day as we access them during the day.,,Monday,Tuesday,Wednesday,Thursday,Friday,Other - Write In,"11.6 cents per kw",I don't know,,,,Caucasian,,,,,,,,,,,Housemate 1,,,,,,,,,,,,,,,,,,,,,"1","1",Postgraduate degree,"$35,000 - $49,999",Female,Housemate 1,,,,,,,,,,,,,,,LGBTQI,,,,Housemate 1,,,,,,,,,,,,Yes,,?,,,,,It's an easy thing to do to reduce my carbon footprint.,Somewhat satisfied,Reduces our electric bill.,System to monitor the output uses the WiFi connection but doesn't connect so can't monitor. Wish there were a service offered to get up in the roof to clean the panels.,Are you happy with it? How hard was it to get installed?,"There aren't surprises, just curiosity.",,,,,,,,,,Emission-free electricity,,,,No,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,I'm not not planning to purchase an EV as my next vehicle. I'm simply not planning on buying a vehicle at all.,,,,,Other - Write In,"Partner has a large say in the decision and he is not convinced to spend the money, I guess. I haven't asked him why.",,"1000 sq ft",No,,,,,,No,,,,,
